3.7472
3.2977
-0.65128
-4.2719
-1.2611
-0.43021
0.74161
-0.70157
1.8108
1.6077
-3.481
-2.6384
-2.0556
-1.4828
-0.78048
0.017815
-11.962
-1.8048
5.0299
0.70534
1.0708
-2.6331
-0.50068
-6.0369
3.1116
-1.4369
-2.7496
-1.0375
-5.8369
-0.085101
-2.3054
6.1855
3.2335
-7.1542
1.2887
-3.3871
-0.36512
0.6569
2.9877
-1.1125
3.4306
0.72785
4.7911
-2.0396
1.4852
-0.73406
1.6184
1.3623
-5.0142
-5.4265
-5.8926
1.6376
6.0517
-0.94069
2.3381
1.56
-3.0708
0.96206
-1.0748
6.1394
-0.13186
6.6853
-0.92617
2.3879
-0.91874
2.5496
1.5843
-0.53624
-2.322
-2.4043
-0.62249
-1.7762
-1.6568
4.0021
-1.2288
3.1131
-1.4471
2.6473
-1.5016
0.50772
2.801
-1.2088
-1.0595
2.8583
3.8766
-1.761
2.654
-0.78669
1.9371
3.8854
-4.4031
-1.4653
0.84645
0.34803
-1.7918
1.9589
1.6524
1.5063
-0.99036
2.4551
2.65
10.062
4.3521
4.788
0.14586
-3.5472
-1.0221
-2.1789
-1.6216
1.6017
-2.2832
-2.6137
-0.98497
-0.22961
1.0996
-2.5591
1.2958
0.17138
3.6306
-0.58438
-0.36865
-1.7915
0.841
3.54
1.0096
2.3398
-4.2879
1.5444
4.9923
1.274
-6.168
-0.81316
-2.0436
1.5856
1.1235
1.1057
-0.99192
-2.5565
-2.5152
2.1022
-7.6428
-0.60533
0.64546
-0.94018
0.74381
-0.11116
-1.4624
0.43393
-0.72119
-1.6704
-1.5727
0.16839
-5.0592
-1.0916
-1.3432
-2.2534
2.8037
-0.21088
-2.0234
-1.7426
3.2195
-2.0344
-2.8926
0.5021
4.7417
0.065362
0.78856
-3.855
3.9154
0.34152
1.4485
-2.6015
3.6498
1.663
-2.8502
0.16381
-1.3157
0.26019
-0.36427
-0.29617
-1.6109
-0.50421
2.0019
4.5565
-4.7522
5.2916
4.1729
0.46077
-0.82362
-1.7264
2.0579
-2.9837
-1.2303
5.1308
-0.4412
-0.61018
-2.247
-1.8565
-2.2329
1.0504
